ID,Review_Date,Author_Name,Vehicle_Title,Review_Title,Rating,Marque
720,04/04/2004,Dr. Kearns,2004 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Honda Insight - First Hybrid on the Road,4.875,Honda
721,21/03/2004,Bodnar,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Milage not what I expected,3.375,Honda
722,10/03/2004,Kilroyrogers,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),"Sporty, economical Love Machine",4.875,Honda
723,16/02/2004,harbold,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Coast to Coast,4,Honda
724,04/02/2004,KatMcCulloch,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Well satisfied,4.75,Honda
725,31/01/2004,Cory Gude,2004 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Good Car,4.875,Honda
726,31/01/2004,ainternetguy,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Insight is Excellent,4.75,Honda
727,31/01/2004,Lorham,2004 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Love this car!,5,Honda
728,31/01/2004,dwightp,2004 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Insight T,4,Honda
729,27/12/2003,breandy,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),don't buy a hybrid,4,Honda
730,27/12/2003,Lawson,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Honda Insight - A Driver's Car,5,Honda
731,20/12/2003,tussjohn,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Perfect car for commuting,4.75,Honda
732,15/11/2003,Jo,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),want a Honda,4,Honda
733,15/11/2003,Bob Alford,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Big Guy with small car,4,Honda
734,15/11/2003,HLeith,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),"I wish I had Honda ""Insight"" sooner!",4.75,Honda
735,15/11/2003,ponykywest,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),purchased in 2001,4.5,Honda
736,15/11/2003,ED CONDRA,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),ME AND MY HONDA,5,Honda
737,15/11/2003,chanoyu,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Great Car!,4.75,Honda
738,15/11/2003,HappyCamper99,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Happy Camper,4.875,Honda
739,15/11/2003,ajgranofsky,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),best car on the road,5,Honda
740,15/11/2003,patrick garrity,2004 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),great job with this car,5,Honda
741,15/11/2003,madmech,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Too little car for Too much money,1.75,Honda
742,15/11/2003,indy7up,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),mine is a 2001 model,4.75,Honda
743,25/10/2003,Bonnie Antalick,2004 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),I'll buy another,5,Honda
744,02/03/2017,Steven Webster,2002 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Great commuter car,3,Honda
745,25/08/2013,trianglemann,2002 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),DO NOT buy an older model Insight,3.125,Honda
746,06/11/2007,Edmond,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Favorite Car to Drive,5,Honda
747,22/08/2006,dshirley,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Honda Insight is great,4.75,Honda
748,02/08/2006,Doug Myers,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2002 Honda Insight review,4.625,Honda
749,24/07/2006,Andrew J,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),My Insight Driving Expirence,4.875,Honda
750,11/07/2006,Steve,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Better than expected,5,Honda
751,02/07/2006,montecarlobluepearl,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),the jetson mobile,5,Honda
752,06/06/2006,dan ginsburg,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),A great car,5,Honda
753,18/05/2006,Craig,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Smart and Fun,5,Honda
754,12/03/2006,Mia,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Proud Insight Owner!,5,Honda
755,26/02/2006,Tim,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),What A Little Gem!,4.375,Honda
756,13/08/2003,jgray,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),the less obvious,5,Honda
757,30/05/2003,greenman,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2000 insight,4.875,Honda
758,08/02/2003,edl41,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),A Fun Car,4,Honda
759,17/09/2002,mr. ark,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),its so cool,4,Honda
760,28/08/2002,henry8744,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Insight 2002,4,Honda
761,26/08/2002,P.A.Ewing,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),I love my Insight - most fun yet,4.875,Honda
762,08/07/2002,Rob Fenwick,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),mileage wrong--84 mpg,4.375,Honda
763,28/06/2002,Greg232304565,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Buy this car!,4.75,Honda
764,20/06/2002,jpyrz,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),"Fun, zippy, and gets a ton of attention!",5,Honda
765,22/04/2002,Rick Reece,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Honda Insight,4,Honda
766,20/03/2002,Tim Drager,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Your Car Uses 100 Year-Old Technology,4.75,Honda
767,10/03/2002,Gazings,2002 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),A modern CRX,5,Honda
768,15/12/2016,Steve,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Never again,2,Honda
769,14/10/2016,Jack,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Insightful commentary,4,Honda
770,30/06/2008,xzizx,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Brilliance,5,Honda
771,02/03/2007,Dude,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),"Fun little car, great for So Cal!",5,Honda
772,14/12/2006,CHAZODIN,2006 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),The best car i own,5,Honda
773,16/10/2006,jbyrne,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Great Car,5,Honda
774,14/06/2006,Matt,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Go twice as far for half as much,5,Honda
775,20/05/2006,Robert,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Great Insight,5,Honda
776,19/05/2006,Dave,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),no contest for economy,4.75,Honda
777,09/05/2006,Rex,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),Insight,5,Honda
778,28/04/2006,cha11,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Great car  for commuters,4.5,Honda
779,22/04/2006,griller,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Exactly what I need,4.75,Honda
780,22/03/2006,Lance Johnson,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Yes it's worth it!,4.5,Honda
781,02/11/2005,L Howe,2006 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),Great vehicle,5,Honda
782,23/06/2015,allsmiles277,2000 Honda Insight Hatchback 2dr Hatchback,This is a fun car to drive,4.625,Honda
783,19/08/2009,San Francisco Driver,2000 Honda Insight Hatchback 2dr Hatchback,Extremely satisfied - fun and frugal,4.75,Honda
784,18/02/2009,DowneastDan,2000 Honda Insight Hatchback 2dr Hatchback,Insight on my Insight,4.625,Honda
785,17/07/2008,Tania,2000 Honda Insight Hatchback 2dr Hatchback,Love it!,5,Honda
786,14/06/2008,hnliii,2000 Honda Insight Hatchback 2dr Hatchback,"original owner, non smoker",5,Honda
787,25/03/2008,Levster,2000 Honda Insight Hatchback 2dr Hatchback,Pleasurable Motoring,4.75,Honda
788,12/02/2008,atlaw4u,2000 Honda Insight Hatchback 2dr Hatchback,The 100 mile per gallon car is here,4.75,Honda
789,18/01/2008,Melius Cordovba,2000 Honda Insight Hatchback 2dr Hatchback,Best car in the world,5,Honda
790,29/10/2007,atlaw4u,2000 Honda Insight Hatchback 2dr Hatchback,2000 Honda Insight,4.375,Honda
791,18/12/2006,michael,2000 Honda Insight Hatchback 2dr Hatchback,#444,4.875,Honda
792,26/09/2006,Mike,2000 Honda Insight Hatchback 2dr Hatchback,Sports Car?,4.5,Honda
793,20/09/2006,Givemlharry,2000 Honda Insight Hatchback 2dr Hatchback,Best car I have ever owned,4.75,Honda
794,27/07/2006,Dan,2000 Honda Insight Hatchback 2dr Hatchback,For real: 70 MPG,4.625,Honda
795,26/07/2006,sharon wilson,2000 Honda Insight Hatchback 2dr Hatchback,$11.00 per month on Gas,5,Honda
796,10/07/2006,Brilliant Insight,2000 Honda Insight Hatchback 2dr Hatchback,Brilliant Insight,5,Honda
797,27/06/2006,Firecracker,2000 Honda Insight Hatchback 2dr Hatchback,Drive what you need!,4.5,Honda
798,06/06/2006,Richard,2000 Honda Insight Hatchback 2dr Hatchback,Honda Insight Hybrid,5,Honda
799,13/03/2006,paul burns,2000 Honda Insight Hatchback 2dr Hatchback,honda insight owner,4.625,Honda
800,24/02/2006,Jeanne,2000 Honda Insight Hatchback 2dr Hatchback,Greeeeeeeeeeeeeen!!!!!!!!!,5,Honda
801,17/02/2006,Will,2000 Honda Insight Hatchback 2dr Hatchback,Would do it all over again tomorrow,4.75,Honda
802,16/02/2006,gary czerkies,2000 Honda Insight Hatchback 2dr Hatchback,honda insight,4.625,Honda
803,05/02/2006,Carl Abert,2000 Honda Insight Hatchback 2dr Hatchback,5 Years Later,4.5,Honda
804,27/12/2005,Andy,2000 Honda Insight Hatchback 2dr Hatchback,Honda Insight,4.875,Honda
805,05/01/2005,Teresa,2000 Honda Insight Hatchback 2dr Hatchback,Great car,4.875,Honda
806,07/12/2004,bena,2000 Honda Insight Hatchback 2dr Hatchback,My car is a fun game.,4.875,Honda
807,30/06/2004,eejjp,2000 Honda Insight Hatchback 2dr Hatchback,review,4,Honda
808,19/05/2004,Desert Boy,2000 Honda Insight Hatchback 2dr Hatchback,Gotta Love It...,5,Honda
809,09/04/2004,Sandals12349,2000 Honda Insight Hatchback 2dr Hatchback,I'm in love with this car,4,Honda
810,18/03/2004,AG4dillac,2000 Honda Insight Hatchback 2dr Hatchback,I love it!,4.75,Honda
811,04/03/2004,skyemoor,2000 Honda Insight Hatchback 2dr Hatchback,Oil imports? Trade deficits? Pollution?,4.875,Honda
812,23/12/2003,ECR2003,2000 Honda Insight Hatchback 2dr Hatchback,"Good start, but not enough for me",1.75,Honda
813,27/10/2003,ggovert,2000 Honda Insight Hatchback 2dr Hatchback,This Is It !!!,5,Honda
814,24/10/2003,Moreno,2000 Honda Insight Hatchback 2dr Hatchback,Surprised,4.875,Honda
815,31/08/2003,JL1595,2000 Honda Insight Hatchback 2dr Hatchback,insight rocks!,4,Honda
816,30/05/2003,Andrew Thomson,2000 Honda Insight Hatchback 2dr Hatchback,I like my Hybrid!,4.75,Honda
817,27/05/2003,hempist,2000 Honda Insight Hatchback 2dr Hatchback,can't beat the gas mileage!,4.125,Honda
818,19/03/2003,Armin,2000 Honda Insight Hatchback 2dr Hatchback,This is the future,5,Honda
819,13/03/2003,Gazoo,2000 Honda Insight Hatchback 2dr Hatchback,A diamond in the rough...,5,Honda
820,05/02/2003,And y Dettling,2000 Honda Insight Hatchback 2dr Hatchback,Great Car,4,Honda
821,31/01/2003,RicCorless,2000 Honda Insight Hatchback 2dr Hatchback,Insight on Maui,4.75,Honda
822,19/11/2002,Another New Car?,2000 Honda Insight Hatchback 2dr Hatchback,Watch the Batteries and Value,4.875,Honda
823,15/10/2002,Mithril,2000 Honda Insight Hatchback 2dr Hatchback,Insightful,4,Honda
824,29/08/2002,Iselin,2000 Honda Insight Hatchback 2dr Hatchback,Insight Built For The Track,4.75,Honda
825,22/08/2002,Dave Q,2000 Honda Insight Hatchback 2dr Hatchback,Best car I ever owned,4.875,Honda
826,02/07/2002,Parker,2000 Honda Insight Hatchback 2dr Hatchback,I love my Insight,5,Honda
827,22/04/2002,Dolio,2000 Honda Insight Hatchback 2dr Hatchback,Insight Defines High Performance.,5,Honda
828,19/04/2002,JAC47,2000 Honda Insight Hatchback 2dr Hatchback,Great Car!,4.75,Honda
829,21/11/2015,Ricky C. Savage,2001 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid 5M),An exceptional car,5,Honda
830,26/04/2010,Johnny916,2001 Honda Insight Hatchback 2dr Hatchback w/Air Conditioning (1.0L 3cyl gas/electric hybrid CVT),"Mine is running good at 208,000 miles!",5,Honda
831,25/08/2009,Tooler1988,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),BEST Car I ever owned,5,Honda
832,21/03/2009,SemperJoe,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Best Car I've Ever Owned,5,Honda
833,29/03/2008,sparky23,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2001 Honda Insight,5,Honda
834,16/03/2008,Kris,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Free Car?,5,Honda
835,03/06/2006,Dave,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),"50+mpg, totally trouble free",4.75,Honda
836,26/05/2006,Dan L,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Long Live the Insight!,4.875,Honda
837,12/04/2006,Shoe,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Ingrid the Insight,4.5,Honda
838,22/08/2005,Sam,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Great Commuter Car!,4.625,Honda
839,30/07/2005,Charlie,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Best efficiency by a long shot,5,Honda
840,11/04/2005,mh54,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Great Little Car,4.125,Honda
841,01/03/2005,Brian Tennis,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),"One word, AWESOME!",4.875,Honda
842,31/01/2005,sherri schroeder,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Great Car for the Money,4.875,Honda
843,07/04/2004,inetwiz,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2001 Honda Insight,5,Honda
844,01/02/2004,bruce mcgrew,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),the little car that could,4,Honda
845,11/10/2003,Z6throck,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Still love my Insight,4,Honda
846,01/05/2003,fritz,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),LOVE my Insight,4.5,Honda
847,01/05/2003,Fritz,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),LOVE my Insight,4.5,Honda
848,16/02/2003,Hans Blixxxx,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),"Could be a ""10""",4,Honda
849,12/02/2003,Heb,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Millenium Transporter,4,Honda
850,16/04/2002,ronsugiyama,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),title,5,Honda
851,09/04/2002,damonhenry,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Love my Insight,4,Honda
852,07/04/2002,charliec,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2001 Honda Insight,4.75,Honda
853,13/03/2002,floatee,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),2001 Honda Insight,4.25,Honda
854,05/03/2002,snoodle,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),definitely no loser (a tad expensive tho,4.375,Honda
855,04/03/2002,Yvonne333,2001 Honda Insight Hatchback 2dr Hatchback (1.0L 3cyl gas/electric hybrid 5M),Good for Commutes,4,Honda
856,22/02/2018,Nigel Johnsfolly,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),"A Commendable ""Try"" on Honda's Part",5,Honda
857,08/12/2017,Stevesplanes,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Better than Prius and cost less,4,Honda
858,06/03/2017,Brenden Hales,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),A Little Insight on the Insight,4,Honda
859,03/12/2016,Jake,2010 Honda Insight Hatchback LX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),One of my favorite cars for the money!,5,Honda
860,21/07/2016,Jim Grace,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Inferior quality,2,Honda
861,16/06/2016,Ramona Serrano,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Great little car....,5,Honda
862,17/01/2016,Johannes Smith,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),"Great little car, not up to brutal winters",4,Honda
863,20/10/2015,Doc,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),"133,081 miles, $3,000 warranty refunded, no probs",5,Honda
864,05/01/2015,supermiles,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Just passed 90k miles,5,Honda
865,25/10/2014,manihondas,2010 Honda Insight Hatchback EX 4dr Hatchback w/Navigation (1.3L 4cyl gas/electric hybrid CVT),"Great car, great mileage, but...",4.5,Honda
866,17/10/2014,jpaule,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),This car is the best at its price!,4,Honda
867,10/09/2014,jpaule,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Great Car for the money.,4,Honda
868,27/08/2014,krazyrabbit1,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),"Good commuter, not comfortable",3,Honda
869,17/05/2014,msajm41,2010 Honda Insight Hatchback LX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),I love my 2010 Honda Insight,4.75,Honda
870,01/05/2014,dixinormus,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),2010 EX just turned 4 - still AOK I guess,4,Honda
871,28/08/2012,slow_jim,2010 Honda Insight Hatchback LX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Very happy with our Insight,3.375,Honda
872,16/06/2012,hybridrocks54,2010 Honda Insight Hatchback EX 4dr Hatchback w/Navigation (1.3L 4cyl gas/electric hybrid CVT),Like it better than Prius 95% of the time,4.375,Honda
873,19/12/2011,pokechimp88,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Build quality: Is this really a Honda?,3.375,Honda
874,18/09/2011,tutusue,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Love my Insight but not unconditionally!,4.625,Honda
875,07/08/2011,egadbois,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),"After 9 months and 12,000 miles",4.625,Honda
876,10/06/2011,jett456,2010 Honda Insight Hatchback EX 4dr Hatchback w/Navigation (1.3L 4cyl gas/electric hybrid CVT),Nice car,4.25,Honda
877,24/04/2011,svrider1,2010 Honda Insight Hatchback EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),I really love my Insight!!,4.625,Honda
878,12/03/2011,ledeof01,2010 Honda Insight Hatchback LX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),Great little car for the price,3.75,Honda
879,12/02/2011,yuk,2010 Honda Insight Hatchback EX 4dr Hatchback w/Navigation (1.3L 4cyl gas/electric hybrid CVT),Car dead for the third time,3.125,Honda
